version,downloadUrl,checksum,wrapperChecksum,gradlew,gradlewBat
9.2.0-20250819010018+0000,https://services.gradle.org/distributions-snapshots/gradle-9.2.0-20250819010018+0000-bin.zip,6592acd35d3549f606b750804c42bd7d36db2e4e00b59e77a5418fb9bc399998,9857c4fdc1823c334c98888ae2e6896efa258106045139647653abac06e897f1,59e5bb1c,c518efba
9.1.0-rc-1,https://services.gradle.org/distributions/gradle-9.1.0-rc-1-bin.zip,f80a20ef870555c9aae51c4d1868b6a31608296a0fd4f8de69a2687243b90f6f,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,59e5bb1c,c518efba
9.1.0-20250819013317+0000,https://services.gradle.org/distributions-snapshots/gradle-9.1.0-20250819013317+0000-bin.zip,bd240c7a62b502de0194ab1eb36076f9ce48edf4a2f7207f2c07516f0785fd70,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,59e5bb1c,c518efba
9.0.0,https://services.gradle.org/distributions/gradle-9.0.0-bin.zip,8fad3d78296ca518113f3d29016617c7f9367dc005f932bd9d93bf45ba46072b,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,d8a69f89,b82de68
9.0.0-rc-4,https://services.gradle.org/distributions/gradle-9.0.0-rc-4-bin.zip,f09991ce63e889bf8a5f579a467a82bdf7621bc93d59cd2f8fe5982f39f28e2a,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,d8a69f89,b82de68
9.0.0-rc-3,https://services.gradle.org/distributions/gradle-9.0.0-rc-3-bin.zip,19ce31d8a4f2e59a99931cc13834c70c0e502804851c0640f31a1af9a7d5b003,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,d8a69f89,b82de68
9.0.0-rc-2,https://services.gradle.org/distributions/gradle-9.0.0-rc-2-bin.zip,4223eafcc72c463e99bad60333a90c974a89aa359ee683e4f329330e513a3736,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,d8a69f89,b82de68
9.0.0-rc-1,https://services.gradle.org/distributions/gradle-9.0.0-rc-1-bin.zip,5086034b0656a79fee07a04cfadc103984b075ac85d3a20748649671283be1bb,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,d8a69f89,b82de68
9.0.0-milestone-9,https://services.gradle.org/distributions/gradle-9.0.0-milestone-9-bin.zip,f682abba2db33587373c58f558c9387b25f7ea592298b57defbf33fc5488c43d,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,d8a69f89,b82de68
9.0.0-milestone-8,https://services.gradle.org/distributions/gradle-9.0.0-milestone-8-bin.zip,9a69d11f90bb8b689b171889437d99a5925d17e7507413472ab45fbbc3949ef9,f98ed44dd3f067fa699b5c34661be67c7f0097ea58b0017255141a08d2eb5f87,d8a69f89,b82de68
9.0.0-milestone-10,https://services.gradle.org/distributions/gradle-9.0.0-milestone-10-bin.zip,0e2ac1877ee872cf65c2d8aa6a6aefcfd57226421d54c29937d21f492fdbde86,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,d8a69f89,b82de68
9.0-milestone-2,https://services.gradle.org/distributions/gradle-9.0-milestone-7-bin.zip,8e8fc68b78a272aa8da4e6fd608502874f7b9d29257fe1345c7209b725cb7565,f98ed44dd3f067fa699b5c34661be67c7f0097ea58b0017255141a08d2eb5f87,d8a69f89,b82de68
9.0-milestone-1,https://services.gradle.org/distributions/gradle-9.0-milestone-1-bin.zip,6963d0abe43cacb1e159bbc28a0e4e80c1622c0384549c3792257981d89d37ed,9687bf4e8beb2c293cfd1393cbf2854ef68f921757302116033f476289abf7b0,8b67a07b,b82de68
9.0-milestone-6,https://services.gradle.org/distributions/gradle-9.0-milestone-6-bin.zip,47177c00fc3574e3557902ed9f4bab073597d22c6d9a3fcde8bf8bbc8286f220,f98ed44dd3f067fa699b5c34661be67c7f0097ea58b0017255141a08d2eb5f87,d8a69f89,b82de68
9.0-milestone-5,https://services.gradle.org/distributions/gradle-9.0-milestone-5-bin.zip,d9f0549d640c07389b2d83717a9ae4ca9a49ed2120f95d14015da227ecba16fc,c605ee1b011c0da3bc468735530c1d43ea3ede0fb8ce978b5479c7f688343ef5,d8a69f89,b82de68
9.0-milestone-4,https://services.gradle.org/distributions/gradle-9.0-milestone-4-bin.zip,ad3873e76d4127629e605d8551fa2b1f893b59d9171138c9463bd5c2001981a9,c605ee1b011c0da3bc468735530c1d43ea3ede0fb8ce978b5479c7f688343ef5,d8a69f89,b82de68
9.0-milestone-3,https://services.gradle.org/distributions/gradle-9.0-milestone-3-bin.zip,d9a2c448ef8adb196c65deda1b9680060372528946aed78c7bf24c0ab6443518,c605ee1b011c0da3bc468735530c1d43ea3ede0fb8ce978b5479c7f688343ef5,d8a69f89,b82de68
9.0-milestone-7,https://services.gradle.org/distributions/gradle-9.0-milestone-7-bin.zip,8e8fc68b78a272aa8da4e6fd608502874f7b9d29257fe1345c7209b725cb7565,f98ed44dd3f067fa699b5c34661be67c7f0097ea58b0017255141a08d2eb5f87,d8a69f89,b82de68
8.14.3,https://services.gradle.org/distributions/gradle-8.14.3-bin.zip,bd71102213493060956ec229d946beee57158dbd89d0e62b91bca0fa2c5f3531,7d3a4ac4de1c32b59bc6a4eb8ecb8e612ccd0cf1ae1e99f66902da64df296172,8b67a07b,b82de68
8.14.2,https://services.gradle.org/distributions/gradle-8.14.2-bin.zip,7197a12f450794931532469d4ff21a59ea2c1cd59a3ec3f89c035c3c420a6999,7d3a4ac4de1c32b59bc6a4eb8ecb8e612ccd0cf1ae1e99f66902da64df296172,8b67a07b,b82de68
8.14.1,https://services.gradle.org/distributions/gradle-8.14.1-bin.zip,845952a9d6afa783db70bb3b0effaae45ae5542ca2bb7929619e8af49cb634cf,7d3a4ac4de1c32b59bc6a4eb8ecb8e612ccd0cf1ae1e99f66902da64df296172,8b67a07b,b82de68
8.14,https://services.gradle.org/distributions/gradle-8.14-bin.zip,61ad310d3c7d3e5da131b76bbf22b5a4c0786e9d892dae8c1658d4b484de3caa,7d3a4ac4de1c32b59bc6a4eb8ecb8e612ccd0cf1ae1e99f66902da64df296172,8b67a07b,b82de68
8.14-rc-3,https://services.gradle.org/distributions/gradle-8.14-rc-1-bin.zip,ea87df6204bb94a432cf58d9a915408b1588a8bf146643a347e31fabd7b0e5a8,7d3a4ac4de1c32b59bc6a4eb8ecb8e612ccd0cf1ae1e99f66902da64df296172,8b67a07b,b82de68
8.14-rc-2,https://services.gradle.org/distributions/gradle-8.14-rc-2-bin.zip,64caf15a08354b01c3c32de0e433179e6678041e8dfe8aa2a27da06ec81c7e35,7d3a4ac4de1c32b59bc6a4eb8ecb8e612ccd0cf1ae1e99f66902da64df296172,8b67a07b,b82de68
8.14-rc-1,https://services.gradle.org/distributions/gradle-8.14-rc-1-bin.zip,ea87df6204bb94a432cf58d9a915408b1588a8bf146643a347e31fabd7b0e5a8,7d3a4ac4de1c32b59bc6a4eb8ecb8e612ccd0cf1ae1e99f66902da64df296172,8b67a07b,b82de68
8.14-milestone-5,https://services.gradle.org/distributions/gradle-8.14-milestone-4-bin.zip,c348e50e30d188490f99bc7bd9a27262f2bf2b63b6df29a126660fbf8dc64a10,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.14-milestone-7,https://services.gradle.org/distributions/gradle-8.14-milestone-7-bin.zip,13c012a0343d1d310966e6ee1347b3a9b90f210f06a1b1e54ce57fbea8a1233d,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.14-milestone-8,https://services.gradle.org/distributions/gradle-8.14-milestone-8-bin.zip,6b6e36374f80d3e5594d9fda7040bf45e1e4617ecb95529f4f5cae77d4c6cd8f,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,8b67a07b,b82de68
8.14-milestone-1,https://services.gradle.org/distributions/gradle-8.14-milestone-1-bin.zip,0978afc2b32e0f05dbe881681de850a2413f85f6ebe96848719e2b710b9fbde7,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.14-milestone-2,https://services.gradle.org/distributions/gradle-8.14-milestone-2-bin.zip,2db4c39174c3dc0ced756b60b2b8d151eb0d12b65e539c91ac7f7d36b7e7dd2d,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.14-milestone-3,https://services.gradle.org/distributions/gradle-8.14-milestone-3-bin.zip,b232697f41807f172f991dfb78e5013b6ed71d8c7d0256b2d93df41eba18c5cd,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.14-milestone-4,https://services.gradle.org/distributions/gradle-8.14-milestone-4-bin.zip,c348e50e30d188490f99bc7bd9a27262f2bf2b63b6df29a126660fbf8dc64a10,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.13,https://services.gradle.org/distributions/gradle-8.13-bin.zip,20f1b1176237254a6fc204d8434196fa11a4cfb387567519c61556e8710aed78,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.13-rc-1,https://services.gradle.org/distributions/gradle-8.13-rc-2-bin.zip,264353f17a13391626fc8d0e86ae8023f30ea334a470caae0cfee02fe6cd1f3d,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.13-rc-2,https://services.gradle.org/distributions/gradle-8.13-rc-2-bin.zip,264353f17a13391626fc8d0e86ae8023f30ea334a470caae0cfee02fe6cd1f3d,81a82aaea5abcc8ff68b3dfcb58b3c3c429378efd98e7433460610fecd7ae45f,ec6799f9,8018d7e6
8.13-milestone-1,https://services.gradle.org/distributions/gradle-8.13-milestone-2-bin.zip,e8b04d5491ad67bb5e2cd6a3168631dde9b5ab8d0faf5ed1fd3081526cded0ea,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.13-milestone-3,https://services.gradle.org/distributions/gradle-8.13-milestone-3-bin.zip,f22cfbc3bd7e2e762910ed22926614b11af5af23456cec8730cde390b3e6da58,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.13-milestone-2,https://services.gradle.org/distributions/gradle-8.13-milestone-2-bin.zip,e8b04d5491ad67bb5e2cd6a3168631dde9b5ab8d0faf5ed1fd3081526cded0ea,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.12.1,https://services.gradle.org/distributions/gradle-8.12.1-bin.zip,8d97a97984f6cbd2b85fe4c60a743440a347544bf18818048e611f5288d46c94,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.12.1-milestone-1,https://services.gradle.org/distributions/gradle-8.12.1-milestone-1-bin.zip,003255422dfe4b7306412cd39a120a4382d5db51df9acac33f997b2cb54c4ccd,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.12,https://services.gradle.org/distributions/gradle-8.12-bin.zip,7a00d51fb93147819aab76024feece20b6b84e420694101f276be952e08bef03,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.12-rc-1,https://services.gradle.org/distributions/gradle-8.12-rc-2-bin.zip,4c403eac4e3957107a6e954ae2b59ba6cf9823f683276f1f9e20ef79b8d350a2,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.12-rc-2,https://services.gradle.org/distributions/gradle-8.12-rc-2-bin.zip,4c403eac4e3957107a6e954ae2b59ba6cf9823f683276f1f9e20ef79b8d350a2,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,318f9d0c,8018d7e6
8.11.1,https://services.gradle.org/distributions/gradle-8.11.1-bin.zip,f397b287023acdba1e9f6fc5ea72d22dd63669d59ed4a289a29b1a76eee151c6,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.11,https://services.gradle.org/distributions/gradle-8.11-bin.zip,57dafb5c2622c6cc08b993c85b7c06956a2f53536432a30ead46166dbca0f1e9,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.11-rc-1,https://services.gradle.org/distributions/gradle-8.11-rc-3-bin.zip,8e4b38e068e5d73272498ce4743d86adccebfdadaa4233dd15bfb6c6b82b9152,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.11-rc-2,https://services.gradle.org/distributions/gradle-8.11-rc-2-bin.zip,7565ee2f3d2193fce6e752f474be66eb0c6252f0c9ef792a8bffda6e7fd31b36,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.11-rc-3,https://services.gradle.org/distributions/gradle-8.11-rc-3-bin.zip,8e4b38e068e5d73272498ce4743d86adccebfdadaa4233dd15bfb6c6b82b9152,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.11-milestone-1,https://services.gradle.org/distributions/gradle-8.11-milestone-1-bin.zip,2c406ba10eaed701b69d01de924dfaf36106d4764e2090175d103b2e7acba211,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.10.2,https://services.gradle.org/distributions/gradle-8.10.2-bin.zip,31c55713e40233a8303827ceb42ca48a47267a0ad4bab9177123121e71524c26,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.10.2-milestone-1,https://services.gradle.org/distributions/gradle-8.10.2-milestone-1-bin.zip,b6650db1f41b146b4a780c2a183e14602a6cf861a7797d97ea530fb1384d6336,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.10.1,https://services.gradle.org/distributions/gradle-8.10.1-bin.zip,1541fa36599e12857140465f3c91a97409b4512501c26f9631fb113e392c5bd1,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.10,https://services.gradle.org/distributions/gradle-8.10-bin.zip,5b9c5eb3f9fc2c94abaea57d90bd78747ca117ddbbf96c859d3741181a12bf2a,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.10-rc-1,https://services.gradle.org/distributions/gradle-8.10-rc-1-bin.zip,de2ad3b249d89af001ce3dace548f8149675c692ef8bccf271444985b590d284,2db75c40782f5e8ba1fc278a5574bab070adccb2d21ca5a6e5ed840888448046,2aa59cb0,8018d7e6
8.9,https://services.gradle.org/distributions/gradle-8.9-bin.zip,d725d707bfabd4dfdc958c624003b3c80accc03f7037b5122c4b1d0ef15cecab,498495120a03b9a6ab5d155f5de3c8f0d986a449153702fb80fc80e134484f17,2aa59cb0,8018d7e6
8.9-rc-1,https://services.gradle.org/distributions/gradle-8.9-rc-2-bin.zip,c2b58a752b82346a89a9d5384ba0882d9c3f0c29e0700c8e050002b81d6d4ff9,498495120a03b9a6ab5d155f5de3c8f0d986a449153702fb80fc80e134484f17,2aa59cb0,8018d7e6
8.9-rc-2,https://services.gradle.org/distributions/gradle-8.9-rc-2-bin.zip,c2b58a752b82346a89a9d5384ba0882d9c3f0c29e0700c8e050002b81d6d4ff9,498495120a03b9a6ab5d155f5de3c8f0d986a449153702fb80fc80e134484f17,2aa59cb0,8018d7e6
8.8,https://services.gradle.org/distributions/gradle-8.8-bin.zip,a4b4158601f8636cdeeab09bd76afb640030bb5b144aafe261a5e8af027dc612,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,3a7e8b97,f0ac8f2
8.8-rc-2,https://services.gradle.org/distributions/gradle-8.8-rc-1-bin.zip,a2e1cfee7ffdeee86015b85b2dd2a435032c40eedc01d8172285556c7d8fea13,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,3a7e8b97,f0ac8f2
8.8-rc-1,https://services.gradle.org/distributions/gradle-8.8-rc-1-bin.zip,a2e1cfee7ffdeee86015b85b2dd2a435032c40eedc01d8172285556c7d8fea13,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,3a7e8b97,f0ac8f2
8.7,https://services.gradle.org/distributions/gradle-8.7-bin.zip,544c35d6bd849ae8a5ed0bcea39ba677dc40f49df7d1835561582da2009b961d,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,2c2f80d5,f0ac8f2
8.7-rc-2,https://services.gradle.org/distributions/gradle-8.7-rc-4-bin.zip,a14ad975075d5d2dcc1fa1667e622597c6f8721e2ca42dff54ebe40c07eb1bc5,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,2c2f80d5,f0ac8f2
8.7-rc-3,https://services.gradle.org/distributions/gradle-8.7-rc-3-bin.zip,f0183d411f68b72d37112e47b539c6d91d1870842f5f2ce9cffefa0a7756ae52,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,2c2f80d5,f0ac8f2
8.7-rc-1,https://services.gradle.org/distributions/gradle-8.7-rc-1-bin.zip,4354bc6c46d1f1e1e37cb371b7c31556a4427eb3f57d03c23e5aae8aa606aedb,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,2c2f80d5,f0ac8f2
8.7-rc-4,https://services.gradle.org/distributions/gradle-8.7-rc-4-bin.zip,a14ad975075d5d2dcc1fa1667e622597c6f8721e2ca42dff54ebe40c07eb1bc5,cb0da6751c2b753a16ac168bb354870ebb1e162e9083f116729cec9c781156b8,2c2f80d5,f0ac8f2
8.6,https://services.gradle.org/distributions/gradle-8.6-bin.zip,9631d53cf3e74bfa726893aee1f8994fee4e060c401335946dba2156f440f24c,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,f0ac8f2
8.6-rc-4,https://services.gradle.org/distributions/gradle-8.6-rc-1-bin.zip,a2da4ba435f6728b43554c5845f6f88f79589c3e0018c29ab33eb23bd781255b,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,f0ac8f2
8.6-rc-3,https://services.gradle.org/distributions/gradle-8.6-rc-3-bin.zip,281b47656267472c9f853e7ed54002bfd435bfdcd292286709705324fd96f5dc,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,f0ac8f2
8.6-rc-2,https://services.gradle.org/distributions/gradle-8.6-rc-2-bin.zip,3a36cedd25c02335d991e3684e17985239150e24b744a8513d466543083ca250,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,f0ac8f2
8.6-rc-1,https://services.gradle.org/distributions/gradle-8.6-rc-1-bin.zip,a2da4ba435f6728b43554c5845f6f88f79589c3e0018c29ab33eb23bd781255b,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,f0ac8f2
8.6-milestone-1,https://services.gradle.org/distributions/gradle-8.6-milestone-1-bin.zip,0bd40db84cb02df49bde4c3f45b6fa7267f78c075447cb70bac3cc79aed233b7,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,f0ac8f2
8.5,https://services.gradle.org/distributions/gradle-8.5-bin.zip,9d926787066a081739e8200858338b4a69e837c3a821a33aca9db09dd4a41026,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,2b81bfec
8.5-rc-1,https://services.gradle.org/distributions/gradle-8.5-rc-4-bin.zip,614587c584e4d97a00368c8f5e6749d3e38345b7810bcfef1c7b8e002127b3a3,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,2b81bfec
8.5-rc-2,https://services.gradle.org/distributions/gradle-8.5-rc-2-bin.zip,547d33f88a30b6d9666c79fde614b1e5a1a3e2f86216bc70c4c7e3421f0d4627,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,2b81bfec
8.5-rc-3,https://services.gradle.org/distributions/gradle-8.5-rc-3-bin.zip,7207f771dac48bfe19d5990c8f1e7e5f3d5e8b2b98e09ad9a4c484af537f86b2,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,2b81bfec
8.5-rc-4,https://services.gradle.org/distributions/gradle-8.5-rc-4-bin.zip,614587c584e4d97a00368c8f5e6749d3e38345b7810bcfef1c7b8e002127b3a3,d3b261c2820e9e3d8d639ed084900f11f4a86050a8f83342ade7b6bc9b0d2bdd,2c2f80d5,2b81bfec
8.4,https://services.gradle.org/distributions/gradle-8.4-bin.zip,3e1af3ae886920c3ac87f7a91f816c0c7c436f276a6eefdb3da152100fef72ae,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,2c2f80d5,2b81bfec
8.4-rc-3,https://services.gradle.org/distributions/gradle-8.4-rc-1-bin.zip,7eec87a597388fb67df02d0cc4f8bc566abd5adf5838dab1f4db0e83fa96bd4f,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,2c2f80d5,2b81bfec
8.4-rc-2,https://services.gradle.org/distributions/gradle-8.4-rc-2-bin.zip,f7dca5ae44f1a45ee7950fa3e01418a664eaa04136ff594a99bebf7ee353a943,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,2c2f80d5,2b81bfec
8.4-rc-1,https://services.gradle.org/distributions/gradle-8.4-rc-1-bin.zip,7eec87a597388fb67df02d0cc4f8bc566abd5adf5838dab1f4db0e83fa96bd4f,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,2c2f80d5,2b81bfec
8.3,https://services.gradle.org/distributions/gradle-8.3-bin.zip,591855b517fc635b9e04de1d05d5e76ada3f89f5fc76f87978d1b245b4f69225,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,fb8375e7,2b81bfec
8.3-rc-3,https://services.gradle.org/distributions/gradle-8.3-rc-4-bin.zip,e4d88e0e636799134179376b5b058b0c691e58a1e9150c1d0a3898ffd402abaa,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,fb8375e7,2b81bfec
8.3-rc-2,https://services.gradle.org/distributions/gradle-8.3-rc-2-bin.zip,222818637ce0a4cb82e322bf847ea49ac319aecdb363d81acabd9e81315d08f6,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,fb8375e7,2b81bfec
8.3-rc-1,https://services.gradle.org/distributions/gradle-8.3-rc-1-bin.zip,05d10c69f03ef1ed1569171e637fc1737828bceaf4bb4a1e87407a4a7d1c01e6,0336f591bc0ec9aa0c9988929b93ecc916b3c1d52aed202c7381db144aa0ef15,fb8375e7,2b81bfec
